"VEGOBJEKT-ID";"TYPE-ID";"VERSJON";"FØRSTE FOREKOMST";"STARTDATO";"SLUTTDATO";"SIST MODIFISERT";"ALVORLIGHETSGRAD";"ANTALL ALVORLIG SKADET (STK)";"ANTALL ANDRE ENHETER (NY) (STK)";"ANTALL BUSS (NY) (STK)";"ANTALL DREPTE I ULYKKEN (STK)";"ANTALL ENHETER (STK)";"ANTALL FOTGJENGERE (NY) (STK)";"ANTALL KJØREFELT (STK)";"ANTALL LASTEBIL (NY) (STK)";"ANTALL LETT MC (NY) (STK)";"ANTALL LETTERE SKADET (STK)";"ANTALL LITEN ELEKTRISK MOTORVOGN (STK)";"ANTALL MC (NY) (STK)";"ANTALL MEGET ALVORLIG SKADET (STK)";"ANTALL MOPED (NY) (STK)";"ANTALL PERSONBIL (NY) (STK)";"ANTALL SKINNEGÅENDE MATERIELL (NY) (STK)";"ANTALL SYKKEL (NY) (STK)";"ANTALL TRAKTOR (NY) (STK)";"ANTALL UKJENTE ENHETER (NY) (STK)";"ANTALL VAREBIL (NY) (STK)";"ATK, INFLUENSSTREKNING (NY)";"DEKKETYPE";"FARTSDEMPENDE TILTAK (NY)";"FARTSGRENSE (KM/H)";"FORSTERKET VEGOPPMERKING";"FYLKENAVN (NY)";"FYLKENUMMER (NY)";"FYSISK MIDTDELER/MIDTREKKVERK";"FØREFORHOLD";"GEOMETRI, PUNKT";"HISTORISK ARM (NY)";"HISTORISK HP";"HISTORISK KILOMETERVERDI";"HISTORISK KRYSSDEL (NY)";"HISTORISK KRYSSDEL METERVERDI (NY)";"HISTORISK METERVERDI (NY)";"HISTORISK SIDEANLEGGSDEL (NY)";"HISTORISK SIDEANLEGGSDEL METERVERDI (NY)";"HISTORISK TRAFIKANTGRUPPE (NY)";"HISTORISK VEGDELSTREKNING (NY)";"HISTORISK VEGFASE (NY)";"HISTORISK VEGKATEGORI";"HISTORISK VEGNUMMER";"HISTORISK VEGSTATUS";"HISTORISK VEGSTREKNING (NY)";"KJØREFELTTYPE";"KOMMUNENAVN (NY)";"KOMMUNENUMMER (NY)";"LYSFORHOLD";"MC-SKINNE (NY)";"MÅNED (NY)";"REGULERING GANGFELT (NY)";"REGULERING VEGKRYSS (NY)";"STEDFESTINGENS NØYAKTIGHET";"STEDSFORHOLD";"TEMPERATUR (ºC)";"TETTSTED";"UID (NY)";"UKEDAG";"UKEDAGSTYPE (NY)";"ULYKKESDATO";"ULYKKESKLOKKESLETT";"ULYKKESKODE";"ULYKKESTYPE (NY)";"ULYKKESTYPE UNDERKATEGORI (NY)";"VEGBELYSNING (NY)";"VEGBREDDE (M)";"VEGTYPE";"VINTERDRIFTSKLASSE (NY)";"VÆRFORHOLD";"ÅDT (NY)";"ÅR (NY)";"LOK.KOMMUNE";"LOK.KOMMUNENUMMER";"LOK.FYLKE";"LOK.FYLKESNUMMER";"LOK.RIKSVEGRUTE";"LOK.KONTRAKTSOMRÅDE";"LOK.VEGSYSTEMREFERANSE";"LOK.VEGKATEGORI";"LOK.FASE";"LOK.VEGNUMMER";"LOK.STREKNING";"LOK.DELSTREKNING";"FRA METER";"TIL METER";"VEGLENKESEKVENSID";"STARTPOSISJON";"SLUTTPOSISJON";"STREKNING.RETNING";"SIDEPOSISJON";"TYPEVEG";"LENGDE";"MOR";"BARN";"GEOMETRI"
"86449354";"570";"1";"1";"1993-11-25";"";"2023-07-26T10:16:47";"";"";"0";"0";"";"2";"0";"";"0";"0";"";"";"0";"";"0";"2";"0";"0";"0";"0";"0";"Ukjent";"Asfalt, oljegrus";"Ukjent";"50";"Ukjent";"Oslo";"3";"";"Delvis snø / isbelagt veg";"";"Nei";"1";"1670";"";"";"";"";"";"K";"";"V";"Riksveg";"162";"Eksisterende veg";"";"Ukjent";"Oslo";"301";"Dagslys";"";"11";"Ukjent";"Ukjent";"";"Ukjent";"";"Tettsted";"UID1000124307";"Torsdag";"Yrkesdøgn";"1993-11-25";"10:45:00";"Høyresving foran kjørende i samme retning";"Kryssende kjøreretning";"Ulykke ved kryssende kjøreretning hvor kjøretøy foretar avsvingning";"Ukjent";"";"Vanlig veg/gate";"";"God sikt, nedbør";"";"1993";"Oslo";"301";"Oslo";"3";"RUTE3 2014-2023 / 2018-2029";"0303 RIKSVEGER OSLO 2016-2021,Drift Elektro veglyskontrakt Oslo og Akershus,9104 Oslo-Gardermoen 2021-2026,9151 Stor-Oslo veglys 2023-2027,9151 Stor-Oslo veglys 2021-2023,Vegoppmerking Oslo 2021-2023,Drifts- og vedlikeholdskontrakt for signalanlegg i Region øst 2018-2022,9161 Oslo Elektro 2023-2028";"RV162 S1D1 m3678";"Riksveg";"Eksisterende";"162";"1";"1";"3678,328";"3678,328";"625517";"0,70460544";"0,70460544";"";"";"kanalisertVeg";"0";"";"571:86449355,571:86449358";"POINT Z(261814.73 6649930.672 14.239)"
"86449564";"570";"1";"1";"1993-11-07";"";"2023-07-24T10:59:32";"";"";"0";"0";"";"2";"1";"";"0";"0";"";"";"0";"";"0";"1";"0";"0";"0";"0";"0";"Ukjent";"Asfalt, oljegrus";"Ukjent";"50";"Ukjent";"Oslo";"3";"";"Tørr, bar veg";"";"Nei";"80";"43010";"";"";"";"";"";"K";"";"V";"Riksveg";"162";"Eksisterende veg";"";"Ukjent";"Oslo";"301";"Mørkt med vegbelysning";"";"11";"Ukjent";"Ukjent";"";"Ukjent";"";"Tettsted";"UID1000124345";"Søndag";"Helgedøgn";"1993-11-07";"03:54:00";"Fotgjenger krysset kjørebanen foran høyresvingende kjøretøy i kryss";"Fotgjenger/akende";"Fotgjenger krysset kjørebanen";"Ukjent";"";"Vanlig veg/gate";"";"God sikt, opphold";"";"1993";"Oslo";"301";"Oslo";"3";"RUTE3 2014-2023 / 2018-2029";"0303 RIKSVEGER OSLO 2016-2021,Drift Elektro veglyskontrakt Oslo og Akershus,9104 Oslo-Gardermoen 2021-2026,9151 Stor-Oslo veglys 2023-2027,9151 Stor-Oslo veglys 2021-2023,Vegoppmerking Oslo 2021-2023,Drifts- og vedlikeholdskontrakt for signalanlegg i Region øst 2018-2022,9161 Oslo Elektro 2023-2028";"RV162 S1D1 m2778 KD2 m20";"Riksveg";"Eksisterende";"162";"1";"1";"20,247";"20,247";"625524";"0,10684058";"0,10684058";"";"";"rampe";"0";"";"571:86449565,571:86449567";"POINT Z(262476.924 6649648.909 9.325)"
"86450285";"570";"1";"1";"1993-09-22";"";"2023-07-24T10:59:32";"";"";"";"";"";"2";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Asfalt, oljegrus";"";"50";"";"";"";"";"Tørr, bar veg";"";"";"80";"14201";"";"";"";"";"";"";"";"";"Riksveg";"162";"Eksisterende veg";"";"Ukjent";"";"";"Dagslys";"";"";"";"";"";"Ukjent";"";"Ukjent";"";"Onsdag";"";"1993-09-22";"12:47:00";"Fotgjenger krysset kjørebanen på bortsiden av krysset";"";"";"";"";"Vanlig veg/gate";"";"God sikt, opphold";"";"";"Oslo";"301";"Oslo";"3";"RUTE3 2014-2023 / 2018-2029";"0303 RIKSVEGER OSLO 2016-2021,Drift Elektro veglyskontrakt Oslo og Akershus,9104 Oslo-Gardermoen 2021-2026,9151 Stor-Oslo veglys 2023-2027,9151 Stor-Oslo veglys 2021-2023,Vegoppmerking Oslo 2021-2023,Drifts- og vedlikeholdskontrakt for signalanlegg i Region øst 2018-2022,9161 Oslo Elektro 2023-2028";"RV162 S1D1 m2778 KD1 m217";"Riksveg";"Eksisterende";"162";"1";"1";"217,452";"217,452";"625521";"0,61994332";"0,61994332";"WITH";"";"enkelBilveg";"0";"";"571:86450286,571:86450288";"POINT Z(262584.426 6649465.238 5.058)"
"86450598";"570";"1";"1";"1993-09-16";"";"2023-07-26T10:16:47";"";"";"0";"0";"";"1";"0";"";"0";"0";"";"";"0";"";"0";"0";"0";"1";"0";"0";"0";"Ukjent";"Asfalt, oljegrus";"Ukjent";"50";"Ukjent";"Oslo";"3";"";"Tørr, bar veg";"";"Nei";"1";"550";"";"";"";"";"";"K";"";"V";"Riksveg";"162";"Eksisterende veg";"";"Ukjent";"Oslo";"301";"Mørkt med vegbelysning";"";"9";"Ukjent";"Ukjent";"";"Ukjent";"";"Tettsted";"UID1000124544";"Torsdag";"Yrkesdøgn";"1993-09-16";"01:10:00";"Enslig kjøretøy kjørte utfor på høyre side på rett vegstrekning";"Utforkjøring";"Enslig kjøretøy kjørte utfor vegen";"Ukjent";"";"Vanlig veg/gate";"";"God sikt, opphold";"";"1993";"Oslo";"301";"Oslo";"3";"RUTE3 2014-2023 / 2018-2029";"0303 RIKSVEGER OSLO 2016-2021,Drift Elektro veglyskontrakt Oslo og Akershus,0310 Tunnel Oslo 2020-2025,9104 Oslo-Gardermoen 2021-2026,9151 Stor-Oslo veglys 2023-2027,9151 Stor-Oslo veglys 2021-2023,Vegoppmerking Oslo 2021-2023,Drifts- og vedlikeholdskontrakt for signalanlegg i Region øst 2018-2022,Drift og vedlikehold av elektriske anlegg Oslo Asker og Bærum 2018-2023,9161 Oslo Elektro 2023-2028";"RV162 S1D1 m2558";"Riksveg";"Eksisterende";"162";"1";"1";"2558,304";"2558,304";"625517";"0,05029219";"0,05029219";"";"";"enkelBilveg";"0";"";"571:86450599";"POINT Z(262627.55 6649347.915 -1.005)"
"86450646";"570";"1";"1";"1993-09-09";"";"2023-07-26T10:16:47";"";"";"0";"0";"";"2";"0";"";"0";"0";"";"";"0";"";"0";"1";"0";"1";"0";"0";"0";"Ukjent";"Asfalt, oljegrus";"Ukjent";"50";"Ukjent";"Oslo";"3";"";"Tørr, bar veg";"";"Nei";"1";"2110";"";"";"";"";"";"K";"";"V";"Riksveg";"162";"Eksisterende veg";"";"Ukjent";"Oslo";"301";"Mørkt med vegbelysning";"";"9";"Ukjent";"Ukjent";"";"Ukjent";"";"Tettsted";"UID1000124553";"Torsdag";"Yrkesdøgn";"1993-09-09";"23:30:00";"Avsvinging til venstre foran kjørende i motsatt retning";"Kryssende kjøreretning";"Ulykke ved avsvinging fra motsatte kjøreretning";"Ukjent";"";"Vanlig veg/gate";"";"God sikt, opphold";"";"1993";"Oslo";"301";"Oslo";"3";"RUTE3 2014-2023 / 2018-2029";"0303 RIKSVEGER OSLO 2016-2021,Drift Elektro veglyskontrakt Oslo og Akershus,9104 Oslo-Gardermoen 2021-2026,9151 Stor-Oslo veglys 2023-2027,9151 Stor-Oslo veglys 2021-2023,Vegoppmerking Oslo 2021-2023,Drifts- og vedlikeholdskontrakt for signalanlegg i Region øst 2018-2022,9161 Oslo Elektro 2023-2028";"RV162 S1D1 m4116";"Riksveg";"Eksisterende";"162";"1";"1";"4116,078";"4116,078";"625517";"0,96074457";"0,96074457";"";"";"kanalisertVeg";"0";"";"571:86450647,571:86450649";"POINT Z(261515.404 6649690.454 11.157)"
"86450815";"570";"1";"1";"1993-09-04";"";"2023-07-26T10:16:47";"";"";"0";"0";"";"3";"1";"";"0";"0";"";"";"0";"";"0";"1";"0";"1";"0";"0";"0";"Ukjent";"Asfalt, oljegrus";"Ukjent";"50";"Ukjent";"Oslo";"3";"";"Tørr, bar veg";"";"Nei";"1";"2110";"";"";"";"";"";"K";"";"V";"Riksveg";"162";"Eksisterende veg";"";"Ukjent";"Oslo";"301";"Dagslys";"";"9";"Ukjent";"Ukjent";"";"Ukjent";"";"Tettsted";"UID1000124586";"Lørdag";"Helgedøgn";"1993-09-04";"11:00:00";"Fotgjenger krysset kjørebanen på bortsiden av krysset";"Fotgjenger/akende";"Fotgjenger krysset kjørebanen";"Ukjent";"";"Vanlig veg/gate";"";"God sikt, opphold";"";"1993";"Oslo";"301";"Oslo";"3";"RUTE3 2014-2023 / 2018-2029";"0303 RIKSVEGER OSLO 2016-2021,Drift Elektro veglyskontrakt Oslo og Akershus,9104 Oslo-Gardermoen 2021-2026,9151 Stor-Oslo veglys 2023-2027,9151 Stor-Oslo veglys 2021-2023,Vegoppmerking Oslo 2021-2023,Drifts- og vedlikeholdskontrakt for signalanlegg i Region øst 2018-2022,9161 Oslo Elektro 2023-2028";"RV162 S1D1 m4116";"Riksveg";"Eksisterende";"162";"1";"1";"4116,078";"4116,078";"625517";"0,96074457";"0,96074457";"";"";"kanalisertVeg";"0";"";"571:86450816,571:86450818,571:86450820";"POINT Z(261515.404 6649690.454 11.157)"
"86451043";"570";"1";"1";"1993-08-19";"";"2023-07-26T10:16:47";"";"";"0";"0";"";"2";"0";"";"0";"0";"";"";"0";"";"0";"2";"0";"0";"0";"0";"0";"Ukjent";"Asfalt, oljegrus";"Ukjent";"50";"Ukjent";"Oslo";"3";"";"Tørr, bar veg";"";"Nei";"1";"1965";"";"";"";"";"";"K";"";"V";"Riksveg";"162";"Eksisterende veg";"";"Ukjent";"Oslo";"301";"Dagslys";"";"8";"Ukjent";"Ukjent";"";"Ukjent";"";"Tettsted";"UID1000124630";"Torsdag";"Yrkesdøgn";"1993-08-19";"14:20:00";"Avsvinging til venstre foran kjørende i motsatt retning";"Kryssende kjøreretning";"Ulykke ved avsvinging fra motsatte kjøreretning";"Ukjent";"";"Vanlig veg/gate";"";"God sikt, opphold";"";"1993";"Oslo";"301";"Oslo";"3";"RUTE3 2014-2023 / 2018-2029";"0303 RIKSVEGER OSLO 2016-2021,Drift Elektro veglyskontrakt Oslo og Akershus,9104 Oslo-Gardermoen 2021-2026,9151 Stor-Oslo veglys 2023-2027,9151 Stor-Oslo veglys 2021-2023,Vegoppmerking Oslo 2021-2023,Drifts- og vedlikeholdskontrakt for signalanlegg i Region øst 2018-2022,9161 Oslo Elektro 2023-2028";"RV162 S1D1 m3973";"Riksveg";"Eksisterende";"162";"1";"1";"3972,819";"3972,819";"625517";"0,87714756";"0,87714756";"";"";"kanalisertVeg";"0";"";"571:86451044,571:86451047";"POINT Z(261595.544 6649808.93 12.224)"
"86451126";"570";"1";"1";"1993-08-17";"";"2023-07-26T10:16:47";"";"";"0";"0";"";"2";"0";"";"0";"0";"";"";"0";"";"0";"1";"0";"0";"0";"0";"1";"Ukjent";"Asfalt, oljegrus";"Ukjent";"50";"Ukjent";"Oslo";"3";"";"Tørr, bar veg";"";"Nei";"1";"1040";"";"";"";"";"";"K";"";"V";"Riksveg";"162";"Eksisterende veg";"";"Ukjent";"Oslo";"301";"Dagslys";"";"8";"Ukjent";"Ukjent";"";"Ukjent";"";"Tettsted";"UID1000124645";"Tirsdag";"Yrkesdøgn";"1993-08-17";"15:00:00";"Skifte av felt til venstre";"Samme kjøreretning";"Ulykke mellom kjøretøy med samme kjøreretning";"Ukjent";"";"Vanlig veg/gate";"";"God sikt, opphold";"";"1993";"Oslo";"301";"Oslo";"3";"RUTE3 2014-2023 / 2018-2029";"0303 RIKSVEGER OSLO 2016-2021,Drift Elektro veglyskontrakt Oslo og Akershus,0310 Tunnel Oslo 2020-2025,9104 Oslo-Gardermoen 2021-2026,Vegoppmerking Oslo 2021-2023,Drifts- og vedlikeholdskontrakt for signalanlegg i Region øst 2018-2022,Drift og vedlikehold av elektriske anlegg Oslo Asker og Bærum 2018-2023,9161 Oslo Elektro 2023-2028";"RV162 S1D1 m3048";"Riksveg";"Eksisterende";"162";"1";"1";"3047,945";"3047,945";"625517";"0,33665376";"0,33665376";"";"";"enkelBilveg";"0";"";"571:86451127,571:86451129";"POINT Z(262345.949 6649715.85 12.488)"
"86451378";"570";"1";"1";"1993-08-08";"";"2023-07-26T10:16:47";"";"";"0";"0";"";"2";"1";"";"0";"0";"";"";"0";"";"0";"1";"0";"0";"0";"0";"0";"Ukjent";"Asfalt, oljegrus";"Ukjent";"50";"Ukjent";"Oslo";"3";"";"Tørr, bar veg";"";"Nei";"1";"1450";"";"";"";"";"";"K";"";"V";"Riksveg";"162";"Eksisterende veg";"";"Ukjent";"Oslo";"301";"Tussmørke, skumring";"";"8";"Ukjent";"Ukjent";"";"Ukjent";"";"Tettsted";"UID1000124692";"Søndag";"Helgedøgn";"1993-08-08";"02:00:00";"Fotgjenger krysset kjørebanen forøvrig";"Fotgjenger/akende";"Fotgjenger krysset kjørebanen";"Ukjent";"";"Vanlig veg/gate";"";"God sikt, opphold";"";"1993";"Oslo";"301";"Oslo";"3";"RUTE3 2014-2023 / 2018-2029";"0303 RIKSVEGER OSLO 2016-2021,0310 Tunnel Oslo 2020-2025,9104 Oslo-Gardermoen 2021-2026,Vegoppmerking Oslo 2021-2023,Drifts- og vedlikeholdskontrakt for signalanlegg i Region øst 2018-2022,Drift og vedlikehold av elektriske anlegg Oslo Asker og Bærum 2018-2023,9161 Oslo Elektro 2023-2028";"RV162 S1D1 m3457";"Riksveg";"Eksisterende";"162";"1";"1";"3456,878";"3456,878";"625517";"0,57582369";"0,57582369";"";"";"kanalisertVeg";"0";"";"571:86451379,571:86451381";"POINT Z(261952.696 6649759.568 12.607)"
"86451639";"570";"1";"1";"1993-07-24";"";"2023-07-26T10:16:47";"";"";"0";"0";"";"2";"0";"";"0";"0";"";"";"0";"";"0";"2";"0";"0";"0";"0";"0";"Ukjent";"Asfalt, oljegrus";"Ukjent";"50";"Ukjent";"Oslo";"3";"";"Tørr, bar veg";"";"Nei";"1";"1965";"";"";"";"";"";"K";"";"V";"Riksveg";"162";"Eksisterende veg";"";"Ukjent";"Oslo";"301";"Tussmørke, skumring";"";"7";"Ukjent";"Ukjent";"";"Ukjent";"";"Tettsted";"UID1000124741";"Lørdag";"Helgedøgn";"1993-07-24";"03:59:00";"Kryssende kjøreretninger (uten avsvinging)";"Kryssende kjøreretning";"Ulykke ved kryssende kjøreretning uten avsvingning";"Ukjent";"";"Vanlig veg/gate";"";"God sikt, opphold";"";"1993";"Oslo";"301";"Oslo";"3";"RUTE3 2014-2023 / 2018-2029";"0303 RIKSVEGER OSLO 2016-2021,Drift Elektro veglyskontrakt Oslo og Akershus,9104 Oslo-Gardermoen 2021-2026,9151 Stor-Oslo veglys 2023-2027,9151 Stor-Oslo veglys 2021-2023,Vegoppmerking Oslo 2021-2023,Drifts- og vedlikeholdskontrakt for signalanlegg i Region øst 2018-2022,9161 Oslo Elektro 2023-2028";"RV162 S1D1 m3973";"Riksveg";"Eksisterende";"162";"1";"1";"3972,819";"3972,819";"625517";"0,87714756";"0,87714756";"";"";"kanalisertVeg";"0";"";"571:86451640,571:86451643";"POINT Z(261595.544 6649808.93 12.224)"
"86452080";"570";"1";"1";"1993-06-13";"";"2023-07-26T15:05:22";"";"";"0";"0";"";"2";"0";"";"0";"0";"";"";"0";"";"0";"2";"0";"0";"0";"0";"0";"Ukjent";"Asfalt, oljegrus";"Ukjent";"50";"Ukjent";"Oslo";"3";"";"Tørr, bar veg";"";"Nei";"1";"2370";"";"";"";"";"";"K";"";"V";"Riksveg";"162";"Eksisterende veg";"";"Ukjent";"Oslo";"301";"Dagslys";"";"6";"Ukjent";"Ukjent";"";"Ukjent";"";"Tettsted";"UID1000124825";"Søndag";"Helgedøgn";"1993-06-13";"03:10:00";"Kryssende kjøreretninger (uten avsvinging)";"Kryssende kjøreretning";"Ulykke ved kryssende kjøreretning uten avsvingning";"Ukjent";"";"Vanlig veg/gate";"";"God sikt, opphold";"";"1993";"Oslo";"301";"Oslo";"3";"RUTE3 2014-2023 / 2018-2029";"0303 RIKSVEGER OSLO 2016-2021,Drift Elektro veglyskontrakt Oslo og Akershus,9104 Oslo-Gardermoen 2021-2026,9151 Stor-Oslo veglys 2023-2027,9151 Stor-Oslo veglys 2021-2023,Vegoppmerking Oslo 2021-2023,Drifts- og vedlikeholdskontrakt for signalanlegg i Region øst 2018-2022,9161 Oslo Elektro 2023-2028";"RV162 S1D1 m4312";"Riksveg";"Eksisterende";"162";"1";"1";"4311,833";"4311,833";"625518";"0,14937576";"0,14937576";"";"";"enkelBilveg";"0";"";"571:86452081,571:86452084";"POINT Z(261337.917 6649565.741 9.49)"
"86452365";"570";"1";"1";"1993-06-10";"";"2023-07-26T10:16:47";"";"";"0";"0";"";"2";"0";"";"0";"0";"";"";"0";"";"0";"1";"0";"1";"0";"0";"0";"Ukjent";"Asfalt, oljegrus";"Ukjent";"50";"Ukjent";"Oslo";"3";"";"Tørr, bar veg";"";"Nei";"1";"870";"";"";"";"";"";"K";"";"V";"Riksveg";"162";"Eksisterende veg";"";"Ukjent";"Oslo";"301";"Dagslys";"";"6";"Ukjent";"Ukjent";"";"Ukjent";"";"Tettsted";"UID1000124877";"Torsdag";"Yrkesdøgn";"1993-06-10";"08:20:00";"Ulykke med uklart forløp / ulykke som ikke faller inn under noen bestemt ul.kode";"Andre ulykker";"Andre ulykker(parkering o.l)";"Ukjent";"";"Vanlig veg/gate";"";"God sikt, opphold";"";"1993";"Oslo";"301";"Oslo";"3";"RUTE3 2014-2023 / 2018-2029";"0303 RIKSVEGER OSLO 2016-2021,0310 Tunnel Oslo 2020-2025,9104 Oslo-Gardermoen 2021-2026,Vegoppmerking Oslo 2021-2023,Drifts- og vedlikeholdskontrakt for signalanlegg i Region øst 2018-2022,Drift og vedlikehold av elektriske anlegg Oslo Asker og Bærum 2018-2023,9161 Oslo Elektro 2023-2028";"RV162 S1D1 m2878";"Riksveg";"Eksisterende";"162";"1";"1";"2878,204";"2878,204";"625517";"0,23738012";"0,23738012";"";"";"enkelBilveg";"0";"";"571:86452366,571:86452368";"POINT Z(262490.047 6649630.154 3.418)"
"86452915";"570";"1";"1";"1993-05-15";"";"2023-07-26T10:16:47";"";"";"0";"0";"";"2";"1";"";"0";"0";"";"";"0";"";"0";"1";"0";"0";"0";"0";"0";"Ukjent";"Asfalt, oljegrus";"Ukjent";"50";"Ukjent";"Oslo";"3";"";"Våt, bar veg";"";"Nei";"1";"1965";"";"";"";"";"";"K";"";"V";"Riksveg";"162";"Eksisterende veg";"";"Ukjent";"Oslo";"301";"Mørkt med vegbelysning";"";"5";"Ukjent";"Ukjent";"";"Ukjent";"";"Tettsted";"UID1000124983";"Lørdag";"Helgedøgn";"1993-05-15";"01:50:00";"Fotgjenger krysset kjørebanen på bortsiden av krysset";"Fotgjenger/akende";"Fotgjenger krysset kjørebanen";"Ukjent";"";"Vanlig veg/gate";"";"God sikt, opphold";"";"1993";"Oslo";"301";"Oslo";"3";"RUTE3 2014-2023 / 2018-2029";"0303 RIKSVEGER OSLO 2016-2021,Drift Elektro veglyskontrakt Oslo og Akershus,9104 Oslo-Gardermoen 2021-2026,9151 Stor-Oslo veglys 2023-2027,9151 Stor-Oslo veglys 2021-2023,Vegoppmerking Oslo 2021-2023,Drifts- og vedlikeholdskontrakt for signalanlegg i Region øst 2018-2022,9161 Oslo Elektro 2023-2028";"RV162 S1D1 m3973";"Riksveg";"Eksisterende";"162";"1";"1";"3972,819";"3972,819";"625517";"0,87714756";"0,87714756";"";"";"kanalisertVeg";"0";"";"571:86452916,571:86452918";"POINT Z(261595.544 6649808.93 12.224)"
"86453292";"570";"1";"1";"1993-04-23";"";"2023-07-26T15:05:22";"";"";"0";"0";"";"2";"0";"";"0";"0";"";"";"1";"";"0";"1";"0";"0";"0";"0";"0";"Ukjent";"Asfalt, oljegrus";"Ukjent";"50";"Ukjent";"Oslo";"3";"";"Tørr, bar veg";"";"Nei";"1";"2370";"";"";"";"";"";"K";"";"V";"Riksveg";"162";"Eksisterende veg";"";"Ukjent";"Oslo";"301";"Dagslys";"";"4";"Ukjent";"Ukjent";"";"Ukjent";"";"Tettsted";"UID1000125053";"Fredag";"Yrkesdøgn";"1993-04-23";"20:00:00";"Skifte av felt til venstre";"Samme kjøreretning";"Ulykke mellom kjøretøy med samme kjøreretning";"Ukjent";"";"Vanlig veg/gate";"";"God sikt, opphold";"";"1993";"Oslo";"301";"Oslo";"3";"RUTE3 2014-2023 / 2018-2029";"0303 RIKSVEGER OSLO 2016-2021,Drift Elektro veglyskontrakt Oslo og Akershus,9104 Oslo-Gardermoen 2021-2026,9151 Stor-Oslo veglys 2023-2027,9151 Stor-Oslo veglys 2021-2023,Vegoppmerking Oslo 2021-2023,Drifts- og vedlikeholdskontrakt for signalanlegg i Region øst 2018-2022,9161 Oslo Elektro 2023-2028";"RV162 S1D1 m4312";"Riksveg";"Eksisterende";"162";"1";"1";"4311,833";"4311,833";"625518";"0,14937576";"0,14937576";"";"";"enkelBilveg";"0";"";"571:86453293,571:86453295";"POINT Z(261337.917 6649565.741 9.49)"
"86454716";"570";"1";"1";"1994-12-30";"";"2023-01-25T14:48";"";"";"0";"0";"";"2";"0";"";"0";"0";"";"";"0";"";"0";"1";"1";"0";"0";"0";"0";"Ukjent";"Asfalt, oljegrus";"Ukjent";"50";"Ukjent";"Oslo";"3";"";"Våt, bar veg";"";"Nei";"1";"360";"";"";"";"";"";"K";"";"V";"Riksveg";"162";"Eksisterende veg";"";"Ukjent";"Oslo";"301";"Mørkt med vegbelysning";"";"12";"Ukjent";"Ukjent";"";"Ukjent";"";"Tettsted";"UID1000125326";"Fredag";"Yrkesdøgn";"1994-12-30";"18:15:00";"Venstresving foran kjørende i samme retning";"Kryssende kjøreretning";"Ulykke ved kryssende kjøreretning hvor kjøretøy foretar avsvingning";"Ukjent";"";"Vanlig veg/gate";"";"God sikt, opphold";"";"1994";"Oslo";"301";"Oslo";"3";"RUTE3 2014-2023 / 2018-2029";"0303 RIKSVEGER OSLO 2016-2021,Drift Elektro veglyskontrakt Oslo og Akershus,9104 Oslo-Gardermoen 2021-2026,9151 Stor-Oslo veglys 2023-2027,9151 Stor-Oslo veglys 2021-2023,Vegoppmerking Oslo 2021-2023,Drifts- og vedlikeholdskontrakt for signalanlegg i Region øst 2018-2022,9161 Oslo Elektro 2023-2028";"RV162 S1D1 m2394";"Riksveg";"Eksisterende";"162";"1";"1";"2394,033";"2394,033";"625516";"0,19914953";"0,19914953";"";"";"kanalisertVeg";"0";"";"571:86454717,571:86454719";"POINT Z(262728.898 6649208.723 3.558)"
"86454874";"570";"1";"1";"1994-12-23";"";"2023-07-24T10:59:32";"";"";"0";"0";"";"2";"1";"";"0";"0";"";"";"0";"";"0";"1";"0";"0";"0";"0";"0";"Ukjent";"Asfalt, oljegrus";"Ukjent";"50";"Ukjent";"Oslo";"3";"";"Tørr, bar veg";"";"";"80";"14330";"";"";"";"";"";"";"";"";"";"162";"";"";"Ukjent";"Oslo";"301";"Mørkt med vegbelysning";"";"12";"Ukjent";"Ukjent";"";"Ukjent";"";"Tettsted";"UID1000125355";"Fredag";"Yrkesdøgn";"1994-12-23";"03:28:00";"Fotgjenger stod stille eller oppholdt seg forøvrig i kjørebanen";"Fotgjenger/akende";"Fotgjenger langs vegen eller i kjørebanen";"Ukjent";"";"Vanlig veg/gate";"";"God sikt, opphold";"";"1994";"Oslo";"301";"Oslo";"3";"RUTE3 2014-2023 / 2018-2029";"0303 RIKSVEGER OSLO 2016-2021,Drift Elektro veglyskontrakt Oslo og Akershus,9104 Oslo-Gardermoen 2021-2026,9151 Stor-Oslo veglys 2023-2027,9151 Stor-Oslo veglys 2021-2023,Vegoppmerking Oslo 2021-2023,Drifts- og vedlikeholdskontrakt for signalanlegg i Region øst 2018-2022,9161 Oslo Elektro 2023-2028";"RV162 S1D1 m2778 KD1 m347";"Riksveg";"Eksisterende";"162";"1";"1";"346,568";"346,568";"625521";"0,98561282";"0,98561282";"";"";"enkelBilveg";"0";"";"571:86454875,571:86454877";"POINT Z(262542.232 6649583.15 7.857)"
